97	-0.00393569	-0.00328755	-0.00253724	-0.00163897	-0.000706148
98	-0.00396639	-0.0033064	-0.00254238	-0.00162771	-0.000677912
99	-0.0039969	-0.00332498	-0.00254716	-0.00161599	-0.000649121
100	-0.00402721	-0.00334329	-0.00255159	-0.00160382	-0.00061978
101	-0.00405731	-0.00336132	-0.00255566	-0.00159121	-0.000589894
102	-0.00408721	-0.00337909	-0.00255939	-0.00157815	-0.000559468
103	-0.00411691	-0.00339658	-0.00256277	-0.00156465	-0.000528507
104	-0.00414641	-0.00341381	-0.00256581	-0.00155072	-0.000497016
105	-0.00417571	-0.00343077	-0.0025685	-0.00153636	-0.000465002
106	-0.00420481	-0.00344747	-0.00257086	-0.00152157	-0.000432468
107	-0.0042337	-0.0034639	-0.00257288	-0.00150635	-0.000399419
108	-0.00426239	-0.00348007	-0.00257456	-0.00149071	-0.000365862
109	-0.00429089	-0.00349597	-0.00257591	-0.00147465	-0.000331801
110	-0.00431918	-0.00351162	-0.00257692	-0.00145819	-0.000297241
111	-0.00434727	-0.003527	-0.00257761	-0.00144131	-0.000262188
112	-0.00437516	-0.00354213	-0.00257798	-0.00142402	-0.000226646
113	-0.00440284	-0.00355699	-0.00257802	-0.00140633	-0.000190621
114	-0.00443033	-0.0035716	-0.00257773	-0.00138825	-0.000154118
115	-0.00445761	-0.00358596	-0.00257713	-0.00136976	-0.000117142
116	-0.0044847	-0.00360005	-0.00257621	-0.00135089	-7.96974e-05
117	-0.00451158	-0.0036139	-0.00257498	-0.00133163	-4.17906e-05
118	-0.00453826	-0.00362749	-0.00257343	-0.00131198	-3.42623e-06
119	-0.00456474	-0.00364082	-0.00257157	-0.00129196	3.53906e-05
120	-0.00459101	-0.00365391	-0.0025694	-0.00127155	7.46547e-05
121	-0.00461709	-0.00366675	-0.00256693	-0.00125077	0.000114361
122	-0.00464297	-0.00367934	-0.00256415	-0.00122963	0.000154504
123	-0.00466864	-0.00369168	-0.00256107	-0.00120812	0.000195079
124	-0.00469411	-0.00370377	-0.00255769	-0.00118624	0.000236081
125	-0.00471938	-0.00371562	-0.00255402	-0.00116401	0.000277504
126	-0.00474445	-0.00372722	-0.00255005	-0.00114142	0.000319344
127	-0.00476932	-0.00373858	-0.00254578	-0.00111848	0.000361595
128	-0.00479399	-0.00374969	-0.00254123	-0.00109519	0.000404253
129	-0.00481845	-0.00376057	-0.00253638	-0.00107156	0.000447311
130	-0.00484271	-0.0037712	-0.00253125	-0.00104759	0.000490765
131	-0.00486678	-0.00378159	-0.00252584	-0.00102328	0.00053461
132	-0.00489064	-0.00379175	-0.00252015	-0.000998637	0.00057884
133	-0.0049143	-0.00380167	-0.00251417	-0.000973666	0.000623451
134	-0.00493776	-0.00381135	-0.00250792	-0.000948369	0.000668437
135	-0.00496101	-0.00382079	-0.00250139	-0.00092275	0.000713793
136	-0.00498407	-0.00383	-0.00249459	-0.000896813	0.000759514
137	-0.00500692	-0.00383898	-0.00248752	-0.000870561	0.000805595
138	-0.00502958	-0.00384773	-0.00248019	-0.000843998	0.000852031
139	-0.00505203	-0.00385624	-0.00247258	-0.000817128	0.000898816
140	-0.00507428	-0.00386452	-0.00246471	-0.000789954	0.000945946
141	-0.00509633	-0.00387258	-0.00245658	-0.00076248	0.000993415
142	-0.00511818	-0.0038804	-0.00244819	-0.00073471	0.00104122
143	-0.00513982	-0.003888	-0.00243955	-0.000706647	0.00108935
144	-0.00516127	-0.00389537	-0.00243065	-0.000678295	0.00113781
145	-0.00518251	-0.00390252	-0.00242149	-0.000649658	0.00118658
146	-0.00520355	-0.00390944	-0.00241209	-0.000620739	0.00123567
147	-0.00522439	-0.00391614	-0.00240243	-0.000591541	0.00128507
148	-0.00524503	-0.00392262	-0.00239254	-0.00056207	0.00133476
149	-0.00526547	-0.00392887	-0.00238239	-0.000532328	0.00138476
150	-0.00528571	-0.00393491	-0.00237201	-0.000502318	0.00143505
151	-0.00530574	-0.00394073	-0.00236139	-0.000472046	0.00148563
152	-0.00532558	-0.00394633	-0.00235053	-0.000441513	0.00153649
153	-0.00534521	-0.00395171	-0.00233943	-0.000410725	0.00158763
154	-0.00536464	-0.00395688	-0.0023281	-0.000379684	0.00163904
155	-0.00538387	-0.00396183	-0.00231655	-0.000348394	0.00169072
156	-0.0054029	-0.00396657	-0.00230476	-0.000316859	0.00174266
157	-0.00542173	-0.00397109	-0.00229275	-0.000285083	0.00179486
158	-0.00544035	-0.00397541	-0.00228051	-0.00025307	0.00184731
159	-0.00545878	-0.00397951	-0.00226806	-0.000220822	0.00190001
160	-0.005477	-0.0039834	-0.00225538	-0.000188343	0.00195294
161	-0.00549502	-0.00398709	-0.00224249	-0.000155638	0.00200612
162	-0.00551284	-0.00399056	-0.00222938	-0.00012271	0.00205952
163	-0.00553046	-0.00399383	-0.00221606	-8.95626e-05	0.00211315
164	-0.00554788	-0.0039969	-0.00220253	-5.61993e-05	0.00216701
165	-0.00556509	-0.00399976	-0.00218879	-2.2624e-05	0.00222107
166	-0.00558211	-0.00400242	-0.00217484	1.11598e-05	0.00227535
167	-0.00559892	-0.00400487	-0.0021607	4.51483e-05	0.00232984
168	-0.00561554	-0.00400712	-0.00214635	7.93379e-05	0.00238452
169	-0.00563195	-0.00400918	-0.0021318	0.000113725	0.0024394
170	-0.00564816	-0.00401103	-0.00211705	0.000148306	0.00249447
171	-0.00566416	-0.00401269	-0.00210211	0.000183077	0.00254972
172	-0.00567997	-0.00401415	-0.00208698	0.000218034	0.00260516
173	-0.00569558	-0.00401541	-0.00207166	0.000253174	0.00266077
174	-0.00571098	-0.00401647	-0.00205615	0.000288493	0.00271655
175	-0.00572618	-0.00401735	-0.00204045	0.000323988	0.00277249
176	-0.00574118	-0.00401803	-0.00202457	0.000359654	0.00282859
177	-0.00575598	-0.00401851	-0.00200851	0.000395489	0.00288485
178	-0.00577058	-0.00401881	-0.00199227	0.000431488	0.00294125
179	-0.00578498	-0.00401892	-0.00197586	0.000467647	0.0029978
180	-0.00579918	-0.00401884	-0.00195927	0.000503964	0.00305449
181	-0.00581317	-0.00401857	-0.0019425	0.000540434	0.00311131
182	-0.00582696	-0.00401811	-0.00192557	0.000577054	0.00316826
183	-0.00584056	-0.00401747	-0.00190847	0.00061382	0.00322533
184	-0.00585395	-0.00401664	-0.0018912	0.000650729	0.00328252
185	-0.00586713	-0.00401563	-0.00187377	0.000687776	0.00333982
186	-0.00588012	-0.00401443	-0.00185618	0.000724959	0.00339723
187	-0.00589291	-0.00401306	-0.00183843	0.000762272	0.00345475
188	-0.00590549	-0.0040115	-0.00182052	0.000799714	0.00351236
189	-0.00591788	-0.00400976	-0.00180246	0.00083728	0.00357006
190	-0.00593006	-0.00400785	-0.00178425	0.000874966	0.00362785
191	-0.00594204	-0.00400576	-0.00176589	0.000912769	0.00368572
192	-0.00595382	-0.00400349	-0.00174738	0.000950685	0.00374367
193	-0.0059654	-0.00400104	-0.00172872	0.000988711	0.00380169
194	-0.00597678	-0.00399843	-0.00170992	0.00102684	0.00385978
195	-0.00598795	-0.00399563	-0.00169098	0.00106508	0.00391793
196	-0.00599893	-0.00399267	-0.0016719	0.00110341	0.00397614
197	-0.0060097	-0.00398953	-0.00165268	0.00114183	0.00403439
198	-0.00602027	-0.00398623	-0.00163333	0.00118035	0.00409269
199	-0.00603064	-0.00398275	-0.00161385	0.00121896	0.00415104
200	-0.00604081	-0.00397911	-0.00159424	0.00125765	0.00420942
201	-0.00605078	-0.0039753	-0.0015745	0.00129642	0.00426783
202	-0.00606054	-0.00397132	-0.00155463	0.00133526	0.00432626
203	-0.00607011	-0.00396718	-0.00153465	0.00137418	0.00438472
204	-0.00607947	-0.00396288	-0.00151454	0.00141317	0.00444319
205	-0.00608863	-0.00395841	-0.00149431	0.00145222	0.00450167
206	-0.00609759	-0.00395378	-0.00147396	0.00149134	0.00456015
207	-0.00610635	-0.00394898	-0.00145351	0.00153051	0.00461864
208	-0.00611491	-0.00394403	-0.00143294	0.00156974	0.00467712
209	-0.00612327	-0.00393892	-0.00141225	0.00160902	0.00473559
210	-0.00613142	-0.00393365	-0.00139147	0.00164834	0.00479404
211	-0.00613937	-0.00392823	-0.00137057	0.00168771	0.00485247
212	-0.00614713	-0.00392265	-0.00134958	0.00172712	0.00491088
213	-0.00615468	-0.00391691	-0.00132848	0.00176656	0.00496925
214	-0.00616203	-0.00391102	-0.00130729	0.00180604	0.00502759
215	-0.00616918	-0.00390498	-0.00128599	0.00184555	0.00508589
216	-0.00617612	-0.00389878	-0.00126461	0.00188508	0.00514414
217	-0.00618287	-0.00389244	-0.00124313	0.00192463	0.00520234
218	-0.00618941	-0.00388594	-0.00122156	0.0019642	0.00526048
219	-0.00619575	-0.0038793	-0.00119991	0.00200379	0.00531856
220	-0.0062019	-0.00387251	-0.00117817	0.00204338	0.00537657
221	-0.00620784	-0.00386558	-0.00115634	0.00208298	0.00543451
222	-0.00621358	-0.00385849	-0.00113444	0.00212259	0.00549238
223	-0.00621911	-0.00385127	-0.00111246	0.00216219	0.00555016
224	-0.00622445	-0.0038439	-0.0010904	0.0022018	0.00560785
225	-0.00622958	-0.00383638	-0.00106827	0.00224139	0.00566545
226	-0.00623452	-0.00382873	-0.00104606	0.00228097	0.00572295
227	-0.00623925	-0.00382094	-0.00102379	0.00232054	0.00578035
228	-0.00624378	-0.003813	-0.00100145	0.00236008	0.00583764
229	-0.00624811	-0.00380493	-0.000979042	0.00239961	0.00589482
230	-0.00625224	-0.00379673	-0.000956573	0.00243911	0.00595188
231	-0.00625616	-0.00378838	-0.000934043	0.00247858	0.00600881
232	-0.00625989	-0.0037799	-0.000911455	0.00251801	0.00606562
233	-0.00626341	-0.00377129	-0.000888811	0.00255741	0.00612229
234	-0.00626673	-0.00376254	-0.000866113	0.00259677	0.00617882
235	-0.00626986	-0.00375366	-0.000843364	0.00263608	0.00623521
236	-0.00627278	-0.00374465	-0.000820565	0.00267534	0.00629145
237	-0.00627549	-0.00373551	-0.000797718	0.00271456	0.00634753
238	-0.00627801	-0.00372625	-0.000774827	0.00275371	0.00640345
239	-0.00628033	-0.00371685	-0.000751893	0.00279281	0.00645921
240	-0.00628244	-0.00370733	-0.000728919	0.00283185	0.0065148
241	-0.00628435	-0.00369768	-0.000705906	0.00287082	0.00657022
242	-0.00628606	-0.00368791	-0.000682857	0.00290972	0.00662545
243	-0.00628758	-0.00367801	-0.000659775	0.00294854	0.0066805
244	-0.00628888	-0.00366799	-0.000636661	0.00298729	0.00673536
245	-0.00628999	-0.00365785	-0.000613517	0.00302596	0.00679002
246	-0.0062909	-0.00364759	-0.000590346	0.00306454	0.00684448
247	-0.0062916	-0.00363721	-0.000567151	0.00310303	0.00689874
248	-0.00629211	-0.00362671	-0.000543933	0.00314143	0.00695278
249	-0.00629241	-0.00361609	-0.000520695	0.00317974	0.00700661
250	-0.00629251	-0.00360536	-0.000497438	0.00321794	0.00706022
251	-0.00629241	-0.00359451	-0.000474165	0.00325605	0.0071136
252	-0.00629211	-0.00358354	-0.000450879	0.00329404	0.00716674
253	-0.0062916	-0.00357247	-0.000427582	0.00333193	0.00721966
254	-0.0062909	-0.00356128	-0.000404275	0.0033697	0.00727232
255	-0.00628999	-0.00354998	-0.000380961	0.00340735	0.00732475
256	-0.00628888	-0.00353857	-0.000357642	0.00344488	0.00737692
257	-0.00628758	-0.00352705	-0.000334321	0.00348229	0.00742883
258	-0.00628606	-0.00351542	-0.000310999	0.00351957	0.00748048
259	-0.00628435	-0.00350369	-0.00028768	0.00355671	0.00753186
260	-0.00628244	-0.00349185	-0.000264365	0.00359372	0.00758297
261	-0.00628033	-0.0034799	-0.000241056	0.00363059	0.0076338
262	-0.00627801	-0.00346785	-0.000217755	0.00366732	0.00768435
263	-0.00627549	-0.0034557	-0.000194466	0.0037039	0.00773461
264	-0.00627278	-0.00344344	-0.00017119	0.00374033	0.00778458
265	-0.00626986	-0.00343109	-0.000147929	0.0037766	0.00783424
266	-0.00626673	-0.00341863	-0.000124685	0.00381272	0.00788361
267	-0.00626341	-0.00340608	-0.000101462	0.00384867	0.00793267
268	-0.00625989	-0.00339343	-7.82603e-05	0.00388446	0.00798141
269	-0.00625616	-0.00338068	-5.5083e-05	0.00392008	0.00802983
270	-0.00625224	-0.00336783	-3.19323e-05	0.00395553	0.00807793
271	-0.00624811	-0.0033549	-8.81039e-06	0.0039908	0.0081257
272	-0.00624378	-0.00334186	1.42806e-05	0.00402589	0.00817313
273	-0.00623925	-0.00332874	3.73383e-05	0.0040608	0.00822023
274	-0.00623452	-0.00331552	6.03606e-05	0.00409552	0.00826698
275	-0.00622958	-0.00330221	8.33452e-05	0.00413005	0.00831338
276	-0.00622445	-0.00328882	0.00010629	0.00416438	0.00835942
277	-0.00621911	-0.00327533	0.000129192	0.00419851	0.00840511
278	-0.00621358	-0.00326176	0.000152051	0.00423245	0.00845043
279	-0.00620784	-0.0032481	0.000174862	0.00426618	0.00849538
280	-0.0062019	-0.00323436	0.000197625	0.00429969	0.00853995
281	-0.00619575	-0.00322053	0.000220336	0.004333	0.00858414
282	-0.00618941	-0.00320661	0.000242995	0.00436609	0.00862795
283	-0.00618287	-0.00319262	0.000265597	0.00439895	0.00867137
284	-0.00617612	-0.00317855	0.000288142	0.0044316	0.00871439
285	-0.00616918	-0.00316439	0.000310627	0.00446402	0.00875701
286	-0.00616203	-0.00315016	0.00033305	0.0044962	0.00879922
287	-0.00615468	-0.00313584	0.000355408	0.00452815	0.00884102
288	-0.00614713	-0.00312145	0.000377699	0.00455986	0.0088824
289	-0.00613937	-0.00310699	0.000399922	0.00459133	0.00892337
290	-0.00613142	-0.00309245	0.000422073	0.00462255	0.0089639
291	-0.00612327	-0.00307783	0.000444151	0.00465353	0.009004
292	-0.00611491	-0.00306314	0.000466153	0.00468425	0.00904367
293	-0.00610635	-0.00304838	0.000488078	0.00471471	0.00908289
294	-0.00609759	-0.00303355	0.000509922	0.00474491	0.00912167
295	-0.00608863	-0.00301865	0.000531683	0.00477485	0.00915999
296	-0.00607947	-0.00300369	0.000553361	0.00480452	0.00919786
297	-0.00607011	-0.00298865	0.000574951	0.00483392	0.00923526
298	-0.00606054	-0.00297355	0.000596452	0.00486304	0.0092722
299	-0.00605078	-0.00295838	0.000617862	0.00489188	0.00930866
300	-0.00604081	-0.00294314	0.000639179	0.00492044	0.00934464
301	-0.00603064	-0.00292785	0.0006604	0.00494872	0.00938015
302	-0.00602027	-0.00291249	0.000681522	0.0049767	0.00941516
303	-0.0060097	-0.00289706	0.000702545	0.00500439	0.00944968
304	-0.00599893	-0.00288158	0.000723465	0.00503179	0.00948369
305	-0.00598795	-0.00286604	0.00074428	0.00505888	0.00951721
306	-0.00597678	-0.00285044	0.000764989	0.00508567	0.00955022
307	-0.0059654	-0.00283479	0.000785588	0.00511215	0.00958271
308	-0.00595382	-0.00281907	0.000806076	0.00513832	0.00961468
309	-0.00594204	-0.0028033	0.00082645	0.00516417	0.00964613
310	-0.00593006	-0.00278748	0.000846708	0.0051897	0.00967705
311	-0.00591788	-0.00277161	0.000866848	0.00521491	0.00970743
312	-0.00590549	-0.00275568	0.000886868	0.0052398	0.00973728
313	-0.00589291	-0.0027397	0.000906765	0.00526435	0.00976658
314	-0.00588012	-0.00272367	0.000926538	0.00528857	0.00979533
315	-0.00586713	-0.00270759	0.000946183	0.00531245	0.00982352
316	-0.00585395	-0.00269146	0.0009657	0.00533599	0.00985115
317	-0.00584056	-0.00267529	0.000985084	0.00535919	0.00987822
318	-0.00582696	-0.00265907	0.00100434	0.00538204	0.00990472
319	-0.00581317	-0.00264281	0.00102345	0.00540453	0.00993064
320	-0.00579918	-0.0026265	0.00104243	0.00542667	0.00995598
321	-0.00578498	-0.00261015	0.00106126	0.00544845	0.00998074
322	-0.00577058	-0.00259375	0.00107996	0.00546987	0.0100049
323	-0.00575598	-0.00257732	0.00109851	0.00549092	0.0100285
324	-0.00574118	-0.00256085	0.00111691	0.0055116	0.0100514
325	-0.00572618	-0.00254433	0.00113516	0.0055319	0.0100738
326	-0.00571098	-0.00252778	0.00115326	0.00555183	0.0100955
327	-0.00569558	-0.0025112	0.00117121	0.00557137	0.0101167
328	-0.00567997	-0.00249458	0.001189	0.00559053	0.0101372
329	-0.00566416	-0.00247792	0.00120663	0.00560931	0.0101571
330	-0.00564816	-0.00246123	0.0012241	0.00562768	0.0101763
331	-0.00563195	-0.00244451	0.00124141	0.00564567	0.0101949
332	-0.00561554	-0.00242775	0.00125856	0.00566325	0.0102129
333	-0.00559892	-0.00241097	0.00127553	0.00568043	0.0102302
334	-0.00558211	-0.00239415	0.00129234	0.0056972	0.0102469
335	-0.00556509	-0.00237731	0.00130898	0.00571356	0.0102629
336	-0.00554788	-0.00236044	0.00132544	0.00572951	0.0102783
337	-0.00553046	-0.00234354	0.00134172	0.00574504	0.0102929
338	-0.00551284	-0.00232662	0.00135783	0.00576015	0.0103069
339	-0.00549502	-0.00230968	0.00137376	0.00577483	0.0103203
340	-0.005477	-0.00229271	0.0013895	0.00578908	0.0103329
341	-0.00545878	-0.00227572	0.00140506	0.0058029	0.0103449
342	-0.00544035	-0.00225871	0.00142043	0.00581628	0.0103561
343	-0.00542173	-0.00224167	0.00143561	0.00582923	0.0103667
344	-0.0054029	-0.00222462	0.0014506	0.00584173	0.0103766
345	-0.00538387	-0.00220755	0.0014654	0.00585378	0.0103857
346	-0.00536464	-0.00219047	0.00148	0.00586538	0.0103942
347	-0.00534521	-0.00217337	0.0014944	0.00587653	0.0104019
348	-0.00532558	-0.00215625	0.0015086	0.00588722	0.0104089
349	-0.00530574	-0.00213912	0.00152259	0.00589744	0.0104151
350	-0.00528571	-0.00212198	0.00153639	0.0059072	0.0104207
351	-0.00526547	-0.00210482	0.00154997	0.00591649	0.0104255
352	-0.00524503	-0.00208766	0.00156335	0.00592531	0.0104295
353	-0.00522439	-0.00207048	0.00157651	0.00593365	0.0104328
354	-0.00520355	-0.0020533	0.00158946	0.00594151	0.0104354
355	-0.00518251	-0.0020361	0.00160219	0.00594889	0.0104371
356	-0.00516127	-0.00201891	0.0016147	0.00595578	0.0104381
357	-0.00513982	-0.0020017	0.001627	0.00596218	0.0104384
358	-0.00511818	-0.00198449	0.00163907	0.00596808	0.0104379
359	-0.00509633	-0.00196728	0.00165091	0.00597349	0.0104366
360	-0.00507428	-0.00195007	0.00166253	0.00597839	0.0104345
361	-0.00505203	-0.00193285	0.00167392	0.00598279	0.0104316
362	-0.00502958	-0.00191563	0.00168507	0.00598667	0.0104279
363	-0.00500692	-0.00189842	0.00169599	0.00599005	0.0104234
364	-0.00498407	-0.0018812	0.00170668	0.0059929	0.0104181
365	-0.00496101	-0.00186399	0.00171712	0.00599524	0.010412
366	-0.00493776	-0.00184679	0.00172733	0.00599705	0.0104051
367	-0.0049143	-0.00182958	0.00173729	0.00599834	0.0103974
368	-0.00489064	-0.00181239	0.00174701	0.00599909	0.0103888
369	-0.00486678	-0.0017952	0.00175647	0.0059993	0.0103794
370	-0.00484271	-0.00177802	0.00176569	0.00599898	0.0103692
371	-0.00481845	-0.00176084	0.00177466	0.00599812	0.0103581
372	-0.00479399	-0.00174368	0.00178337	0.00599671	0.0103461
373	-0.00476932	-0.00172653	0.00179183	0.00599475	0.0103334
374	-0.00474445	-0.00170939	0.00180003	0.00599224	0.0103197
375	-0.00471938	-0.00169226	0.00180796	0.00598916	0.0103052
376	-0.00469411	-0.00167515	0.00181563	0.00598553	0.0102899
377	-0.00466864	-0.00165805	0.00182304	0.00598134	0.0102736
378	-0.00464297	-0.00164097	0.00183018	0.00597657	0.0102565
379	-0.00461709	-0.0016239	0.00183705	0.00597124	0.0102385
380	-0.00459101	-0.00160686	0.00184365	0.00596533	0.0102196
381	-0.00456474	-0.00158983	0.00184997	0.00595884	0.0101999
382	-0.00453826	-0.00157283	0.00185602	0.00595176	0.0101792
383	-0.00451158	-0.00155584	0.00186178	0.0059441	0.0101576
384	-0.0044847	-0.00153888	0.00186727	0.00593585	0.0101351
385	-0.00445761	-0.00152194	0.00187247	0.00592701	0.0101117
386	-0.00443033	-0.00150503	0.00187739	0.00591757	0.0100874
387	-0.00440284	-0.00148814	0.00188202	0.00590753	0.0100621
388	-0.00437516	-0.00147128	0.00188636	0.00589688	0.010036
389	-0.00434727	-0.00145444	0.00189041	0.00588563	0.0100089
390	-0.00431918	-0.00143763	0.00189416	0.00587376	0.00998081
391	-0.00429089	-0.00142086	0.00189761	0.00586128	0.00995181
392	-0.00426239	-0.00140411	0.00190077	0.00584818	0.00992187
393	-0.0042337	-0.0013874	0.00190363	0.00583445	0.00989098
