0	0	0.0474599	0.0155631	0.0401265	0.0368434	0.0317821	0.171775
0	1	0.0474599	0.0474599	0.0155631	0.0401265	0.0368434	0.187453
0	2	0.0474599	0.0474599	0.0474599	0.0155631	0.0401265	0.198069
0	3	0.0474599	0.0474599	0.0474599	0.0474599	0.0155631	0.205403
0	4	0.0474599	0.0474599	0.0474599	0.0474599	0.0474599	0.2373

0.02	0	0.0539839	0.0172715	0.0433605	0.0370912	0.0310824	0.182789
0.02	1	0.0507876	0.048939	0.0174686	0.0438693	0.0382341	0.199299
0.02	2	0.0483225	0.0469281	0.0439897	0.018857	0.0471926	0.20529
0.02	3	0.046798	0.0447115	0.0468965	0.0396758	0.0206046	0.198686
0.02	4	0.0429045	0.0428763	0.0450448	0.0473689	0.0357411	0.213936

0.04	0	0.0588815	0.0191296	0.0465042	0.0367726	0.0299802	0.191268
0.04	1	0.0533154	0.0482319	0.0194896	0.0476378	0.0396618	0.208336
0.04	2	0.048366	0.0435482	0.0399278	0.0235002	0.0560945	0.211437
0.04	3	0.0447668	0.039403	0.0439273	0.0362571	0.0297787	0.194133
0.04	4	0.0401807	0.0358302	0.0401732	0.0452308	0.033411	0.194826

0.06	0	0.0616119	0.0209781	0.0491734	0.0357705	0.0283294	0.195863
0.06	1	0.0544498	0.0453965	0.021006	0.0512218	0.0403111	0.212385
0.06	2	0.0489008	0.0380194	0.0374234	0.0313665	0.0665706	0.222281
0.06	3	0.0421987	0.0327412	0.0382317	0.0340159	0.0521931	0.199381
0.06	4	0.0361174	0.0278442	0.034836	0.039894	0.0313985	0.17009

0.08	0	0.0601806	0.0225532	0.0504794	0.0337451	0.0258678	0.192826
0.08	1	0.0515001	0.0397277	0.0228224	0.0509191	0.0392154	0.204185
0.08	2	0.0440178	0.0308026	0.0314002	0.0410487	0.0789592	0.226228
0.08	3	0.0380213	0.0246022	0.0307539	0.0307679	0.101577	0.225722
0.08	4	0.034728	0.0200528	0.0254453	0.0356011	0.035211	0.151038

0.1	0	0.0518584	0.0233332	0.0488164	0.0301604	0.0225221	0.176691
0.1	1	0.045355	0.0306958	0.0232421	0.0513496	0.0353554	0.185998
0.1	2	0.0369351	0.0214414	0.0256472	0.0557993	0.0909592	0.230782
0.1	3	0.0321908	0.0173183	0.0227522	0.028552	0.184816	0.285629
0.1	4	0.0282685	0.0125359	0.0175526	0.0251444	0.0373988	0.1209

0.12	0	0.0432792	0.0233329	0.0481787	0.0263415	0.0190058	0.160138
0.12	1	0.0367236	0.0232849	0.0224416	0.0495511	0.0330633	0.165065
0.12	2	0.0308543	0.0150093	0.0181223	0.0754886	0.115979	0.255454
0.12	3	0.0252304	0.0111539	0.0161682	0.02124	0.253335	0.327128
0.12	4	0.0220846	0.00812764	0.0117203	0.0205076	0.0297758	0.0922159

0.14	0	0.0379256	0.0241946	0.0518883	0.0249298	0.0168966	0.155835
0.14	1	0.0315247	0.0186407	0.0232203	0.0503729	0.0336644	0.157423
0.14	2	0.0263816	0.011201	0.0144882	0.0993064	0.149069	0.300446
0.14	3	0.0211151	0.0081231	0.0126223	0.0208564	0.251313	0.31403
0.14	4	0.0185025	0.00527193	0.00817885	0.0169144	0.0233986	0.0722662

0.16	0	0.0350338	0.0256688	0.0575588	0.0248842	0.0156441	0.15879
0.16	1	0.0294156	0.0162348	0.0251315	0.0569619	0.0361148	0.163859
0.16	2	0.023079	0.00930499	0.0127533	0.117155	0.159639	0.321931
0.16	3	0.0198016	0.00527209	0.00959713	0.0178411	0.244653	0.297165
0.16	4	0.0163908	0.0036042	0.00655947	0.0128307	0.0188702	0.0582554

0.18	0	0.035067	0.0284659	0.0652528	0.0269543	0.0152178	0.170958
0.18	1	0.0290161	0.0143024	0.0301644	0.0628379	0.040541	0.176862
0.18	2	0.0232343	0.00800513	0.0115425	0.118146	0.175194	0.336122
0.18	3	0.0183521	0.00427259	0.00866204	0.0145137	0.214947	0.260748
0.18	4	0.0159575	0.00256375	0.00526517	0.0119169	0.0196074	0.0553107

0.2	0	0.0366072	0.0322383	0.0732348	0.0294935	0.0146408	0.186215
0.2	1	0.0306895	0.0141903	0.0362626	0.0752288	0.0455368	0.201908
0.2	2	0.0237185	0.00630687	0.0111156	0.122039	0.20667	0.36985
0.2	3	0.0182635	0.00311054	0.00686334	0.0131953	0.150527	0.19196
0.2	4	0.0161335	0.00217443	0.00457078	0.00952377	0.0176653	0.0500678

0.22	0	0.0384731	0.0371696	0.0857816	0.0325831	0.0141836	0.208191
0.22	1	0.0312139	0.013399	0.0381418	0.0801542	0.0536202	0.216529
0.22	2	0.0246181	0.00531015	0.0101704	0.122528	0.227773	0.3904
0.22	3	0.0190701	0.00258723	0.0062855	0.0125919	0.0991829	0.139718
0.22	4	0.0156392	0.00176205	0.00367569	0.00964229	0.0144434	0.0451626

0.24	0	0.0404997	0.0421215	0.0943972	0.0345514	0.0135486	0.225118
0.24	1	0.0333032	0.0123427	0.0417688	0.0931634	0.0629794	0.243557
0.24	2	0.0245915	0.00429432	0.00909391	0.0784096	0.253577	0.369967
0.24	3	0.0194043	0.00198911	0.00539818	0.0105817	0.0815123	0.118886
0.24	4	0.0154129	0.00153472	0.00299359	0.00901443	0.0135162	0.0424719

0.26	0	0.0434217	0.0480528	0.108506	0.0392934	0.0136716	0.252945
0.26	1	0.0359328	0.0116213	0.0471376	0.0878744	0.0710451	0.253611
0.26	2	0.0271214	0.00357597	0.00811882	0.0623578	0.267029	0.368203
0.26	3	0.0201644	0.00161757	0.00467449	0.00880628	0.0505998	0.0858626
0.26	4	0.0159586	0.00134086	0.00247696	0.00667957	0.0129219	0.0393779

0.28	0	0.0491151	0.0593428	0.128024	0.0475881	0.014655	0.298725
0.28	1	0.0394307	0.0118208	0.0496562	0.107391	0.0985942	0.306893
0.28	2	0.0297517	0.00294685	0.0077073	0.0519659	0.189059	0.281431
0.28	3	0.0217087	0.00155401	0.00421185	0.00877395	0.0374711	0.0737196
0.28	4	0.0163886	0.0014987	0.00274642	0.00650973	0.0120886	0.039232

0.3	0	0.0499396	0.0646949	0.13796	0.0548521	0.0143132	0.32176
0.3	1	0.0412698	0.0103195	0.0534429	0.113668	0.122018	0.340718
0.3	2	0.0299033	0.00211546	0.00633552	0.0312746	0.170327	0.239956
0.3	3	0.0203382	0.00130829	0.00358564	0.00771424	0.0278688	0.0608152
0.3	4	0.0165013	0.00151429	0.00225147	0.00594616	0.0105377	0.0367509

0.32	0	0.0554727	0.0774067	0.161726	0.0747257	0.0154472	0.384779
0.32	1	0.0455373	0.0102529	0.0588998	0.116445	0.134989	0.366124
0.32	2	0.031548	0.00163399	0.00563568	0.0259037	0.091401	0.156122
0.32	3	0.0223939	0.00138166	0.0032653	0.00689461	0.0207738	0.0547093
0.32	4	0.0170025	0.00183567	0.0020578	0.00621115	0.0111585	0.0382657

0.34	0	0.0589326	0.0880962	0.178831	0.0885449	0.0164566	0.430861
0.34	1	0.0489961	0.0088628	0.0556653	0.111735	0.148484	0.373743
0.34	2	0.0335871	0.00138683	0.0045789	0.0175408	0.0482453	0.105339
0.34	3	0.0221447	0.00131472	0.00290169	0.00568338	0.0225215	0.054566
0.34	4	0.0161058	0.00174775	0.00242511	0.00478994	0.0104222	0.0354908

0.36	0	0.0604823	0.0954052	0.190263	0.0916459	0.0159983	0.453795
0.36	1	0.050318	0.0077749	0.0460884	0.111205	0.159435	0.374822
0.36	2	0.0331987	0.00101854	0.00400784	0.0108594	0.0434131	0.0924976
0.36	3	0.0221028	0.00128591	0.00256006	0.00507397	0.0152715	0.0462943
0.36	4	0.0152269	0.00153461	0.00221762	0.00429573	0.00931685	0.0325917

0.38	0	0.0647292	0.108755	0.208892	0.103319	0.0160083	0.501704
0.38	1	0.0550142	0.00629636	0.0388429	0.0665168	0.17136	0.33803
0.38	2	0.0354878	0.000945624	0.00314906	0.0100951	0.0368756	0.0865533
0.38	3	0.0206393	0.00141899	0.00247705	0.00455374	0.0143113	0.0434004
0.38	4	0.0144511	0.00188272	0.00200861	0.00393982	0.00803041	0.0303127

0.4	0	0.0733658	0.129083	0.236842	0.113379	0.0153988	0.568069
0.4	1	0.0598967	0.00520191	0.0256874	0.0425629	0.146786	0.280135
0.4	2	0.0383844	0.000804206	0.00288098	0.00538808	0.0336998	0.0811575
0.4	3	0.0221652	0.0014361	0.00244928	0.00429656	0.0120143	0.0423614
0.4	4	0.0131454	0.00185725	0.00240566	0.00411239	0.00675628	0.028277

0.42	0	0.0810697	0.147011	0.258619	0.125025	0.0145362	0.626261
0.42	1	0.066984	0.00430754	0.0152988	0.0133306	0.132884	0.232805
0.42	2	0.0408617	0.000805094	0.00270289	0.0044319	0.0241272	0.0729288
0.42	3	0.0230511	0.00138353	0.00209318	0.00425937	0.0109851	0.0417723
0.42	4	0.0116292	0.00197809	0.00246067	0.00331567	0.00684914	0.0262328

0.44	0	0.0838073	0.15793	0.268463	0.126178	0.0144743	0.650854
0.44	1	0.0707725	0.0032724	0.0064581	0.00825072	0.12629	0.215043
0.44	2	0.0409684	0.000744922	0.00246929	0.00355788	0.0210958	0.0688362
0.44	3	0.0211037	0.00150269	0.00225237	0.00331949	0.00986446	0.0380427
0.44	4	0.0116963	0.00204577	0.00294869	0.00390433	0.00662893	0.0272241

0.46	0	0.0859525	0.16632	0.270308	0.127455	0.0145086	0.664544
0.46	1	0.0694281	0.00209965	0.00226439	0.00636693	0.126395	0.206555
0.46	2	0.0423136	0.000683487	0.00174031	0.0033912	0.0195423	0.0676709
0.46	3	0.0210249	0.00161847	0.00250258	0.00360326	0.00878538	0.0375346
0.46	4	0.00910614	0.00205239	0.0025222	0.00346463	0.00655033	0.0236957

0.48	0	0.0875609	0.174325	0.271422	0.129572	0.014505	0.677385
0.48	1	0.0724147	0.00155727	0.00144554	0.00555252	0.119371	0.200341
0.48	2	0.0415679	0.000648156	0.00141818	0.00318942	0.0197181	0.0665418
0.48	3	0.0185486	0.00162676	0.00238395	0.0029597	0.00845843	0.0339775
0.48	4	0.00754826	0.00235187	0.00329993	0.00308472	0.00546983	0.0217546

