0.0001	0	0.0397159	0.0398243	0.0401425	0.0407339	0.0421983	0.202615
0.0001	1	0.0397261	0.0397138	0.0398254	0.040159	0.040869	0.200293
0.0001	2	0.0397324	0.0397092	0.0397395	0.0398987	0.0403034	0.199383
0.0001	3	0.0397355	0.039714	0.0397213	0.0397849	0.0399888	0.198944
0.0001	4	0.0397384	0.0397213	0.0397216	0.0397474	0.0398356	0.198764

0.0002	0	0.0394253	0.0396429	0.0402826	0.04148	0.044491	0.205322
0.0002	1	0.0394458	0.0394215	0.0396454	0.0403149	0.0417539	0.200581
0.0002	2	0.0394584	0.0394124	0.0394729	0.0397918	0.0406052	0.198741
0.0002	3	0.0394646	0.0394222	0.0394365	0.0395632	0.0399719	0.197858
0.0002	4	0.0394706	0.0394367	0.0394373	0.0394885	0.0396646	0.197498

0.0003	0	0.0391284	0.0394558	0.0404202	0.0422385	0.0468789	0.208122
0.0003	1	0.039159	0.039123	0.03946	0.0404673	0.042655	0.200864
0.0003	2	0.039178	0.0391097	0.0392001	0.039679	0.0409053	0.198072
0.0003	3	0.0391875	0.0391244	0.0391458	0.0393351	0.0399493	0.196742
0.0003	4	0.0391964	0.0391462	0.039147	0.0392232	0.0394868	0.1962

0.0004	0	0.0388251	0.039263	0.0405551	0.0430098	0.0493623	0.211015
0.0004	1	0.0388659	0.0388185	0.0392691	0.0406162	0.0435726	0.201142
0.0004	2	0.0388913	0.0388012	0.0389211	0.0395604	0.0412035	0.197377
0.0004	3	0.038904	0.0388209	0.038849	0.0391003	0.0399207	0.195595
0.0004	4	0.038916	0.0388499	0.0388508	0.0389515	0.0393021	0.19487

0.0005	0	0.0385155	0.0390643	0.0406871	0.0437941	0.0519413	0.214002
0.0005	1	0.0385664	0.0385079	0.0390725	0.0407613	0.0445069	0.201415
0.0005	2	0.0385983	0.0384867	0.0386359	0.0394358	0.0414995	0.196656
0.0005	3	0.0386142	0.0385115	0.0385462	0.038859	0.0398859	0.194417
0.0005	4	0.0386293	0.0385477	0.0385486	0.0386735	0.0391105	0.19351

0.0006	0	0.0381998	0.0388597	0.0408163	0.0445919	0.0546153	0.217083
0.0006	1	0.0382608	0.0381914	0.0388703	0.0409025	0.0454583	0.201683
0.0006	2	0.038299	0.0381665	0.0383446	0.039305	0.0417932	0.195908
0.0006	3	0.0383182	0.0381963	0.0382375	0.038611	0.0398448	0.193208
0.0006	4	0.0383364	0.0382397	0.0382406	0.0383892	0.0389119	0.192118

0.0007	0	0.0378779	0.0386492	0.0409423	0.0454035	0.0573833	0.220256
0.0007	1	0.037949	0.037869	0.0386623	0.0410397	0.046427	0.201947
0.0007	2	0.0379936	0.0378406	0.0380473	0.0391679	0.0420843	0.195134
0.0007	3	0.0380161	0.0378754	0.0379229	0.0383565	0.0397972	0.191968
0.0007	4	0.0380373	0.0379259	0.0379267	0.0380985	0.0387063	0.190695

0.0008	0	0.0375502	0.0384329	0.0410653	0.0462291	0.0602439	0.223521
0.0008	1	0.0376312	0.0375409	0.0384486	0.0411726	0.0474133	0.202207
0.0008	2	0.0376822	0.0375091	0.0377439	0.0390246	0.0423727	0.194333
0.0008	3	0.037708	0.0375489	0.0376026	0.0380954	0.0397431	0.190698
0.0008	4	0.0377323	0.0376065	0.0376071	0.0378017	0.0384937	0.189241

0.0009	0	0.0372168	0.0382108	0.041185	0.0470693	0.0631949	0.226877
0.0009	1	0.0373076	0.0372072	0.0382291	0.0413011	0.0484176	0.202463
0.0009	2	0.0373649	0.0371722	0.0374347	0.038875	0.0426581	0.193505
0.0009	3	0.0373941	0.037217	0.0372766	0.0378278	0.0396823	0.189398
0.0009	4	0.0374214	0.0372816	0.0372819	0.0374988	0.0382741	0.187758

0.001	0	0.0368778	0.037983	0.0413014	0.0479244	0.0662336	0.23032
0.001	1	0.0369783	0.0368682	0.038004	0.0414252	0.0494401	0.202716
0.001	2	0.0370419	0.03683	0.0371198	0.038719	0.0429404	0.192651
0.001	3	0.0370744	0.0368798	0.0369451	0.0375539	0.0396148	0.188068
0.001	4	0.0371049	0.0369513	0.0369513	0.0371899	0.0380477	0.186245

0.002	0	0.0332497	0.0354288	0.0422892	0.0573708	0.100399	0.268737
0.002	1	0.033439	0.0332412	0.0354689	0.0424134	0.0607298	0.205292
0.002	2	0.0335609	0.0331768	0.0337094	0.0368308	0.0455655	0.182843
0.002	3	0.0336247	0.0332719	0.0333855	0.0345116	0.0385746	0.173368
0.002	4	0.0336834	0.0334064	0.0334005	0.0338276	0.0354408	0.169759

0.003	0	0.0294833	0.032611	0.0430941	0.0685954	0.136017	0.309801
0.003	1	0.029742	0.0294705	0.032628	0.0430408	0.0740539	0.208935
0.003	2	0.0299097	0.0293842	0.0300967	0.0345301	0.047845	0.171766
0.003	3	0.029998	0.0295113	0.0296568	0.0311763	0.0370165	0.157359
0.003	4	0.0300781	0.0296939	0.0296783	0.0302399	0.0324495	0.15214

0.004	0	0.0260369	0.0299732	0.0441126	0.0814152	0.16403	0.345568
0.004	1	0.026346	0.0260084	0.0299051	0.0436576	0.0891787	0.215096
0.004	2	0.026547	0.0258999	0.0267364	0.0322349	0.0500084	0.161427
0.004	3	0.0266519	0.0260443	0.0262101	0.0280094	0.0353354	0.142251
