0	0	0.0164541	0.0128744	0.0392788	0.0311618	0.0252657	0.0218475	0.0215061	0.168388
0	1	0.0164541	0.0164541	0.0128744	0.0392788	0.0311618	0.0252657	0.0218475	0.163336
0	2	0.0164541	0.0164541	0.0164541	0.0128744	0.0392788	0.0311618	0.0252657	0.157943
0	3	0.0164541	0.0164541	0.0164541	0.0164541	0.0128744	0.0392788	0.0311618	0.149131
0	4	0.0164541	0.0164541	0.0164541	0.0164541	0.0164541	0.0128744	0.0392788	0.134424
0	5	0.0164541	0.0164541	0.0164541	0.0164541	0.0164541	0.0164541	0.0128744	0.111599
0	6	0.0164541	0.0164541	0.0164541	0.0164541	0.0164541	0.0164541	0.0164541	0.115178

0.02	0	0.0168016	0.0139396	0.0428256	0.0319509	0.0246911	0.020547	0.0198404	0.170596
0.02	1	0.0154123	0.0154016	0.0140058	0.0426374	0.0321392	0.0249818	0.0207978	0.165376
0.02	2	0.0146818	0.0146443	0.0142254	0.0153574	0.0452732	0.0342015	0.0260401	0.164424
0.02	3	0.0141051	0.0140137	0.0147326	0.0134954	0.0169759	0.049569	0.0362667	0.159158
0.02	4	0.0133053	0.0134439	0.0141137	0.0149356	0.0124351	0.0196758	0.0532048	0.141114
0.02	5	0.0128552	0.0128831	0.0135566	0.0140443	0.0149508	0.0135259	0.0226226	0.104438
0.02	6	0.0122579	0.0123886	0.0128904	0.0136285	0.014789	0.0157412	0.0131978	0.0948934

0.04	0	0.0127404	0.0127547	0.0394189	0.0271522	0.0202695	0.0168588	0.0164899	0.145684
0.04	1	0.0106685	0.0105938	0.0124928	0.0378919	0.0276905	0.0205093	0.0172896	0.137136
0.04	2	0.00927459	0.00915883	0.00953338	0.0154133	0.0440174	0.0320738	0.0241659	0.143637
0.04	3	0.00817565	0.00811509	0.00945245	0.00888381	0.0213056	0.0645598	0.0427086	0.163201
0.04	4	0.00724145	0.00731799	0.00819083	0.0096848	0.00934718	0.0444509	0.110649	0.196882
0.04	5	0.00652075	0.00644675	0.00740162	0.00864811	0.0102217	0.0106074	0.104689	0.154535
0.04	6	0.00581366	0.00579147	0.00653188	0.0073938	0.00957794	0.0120438	0.011771	0.0589235

0.06	0	0.00525384	0.00766138	0.0288951	0.0173329	0.0121095	0.00996897	0.0105367	0.0917585
0.06	1	0.00407893	0.00409256	0.00727277	0.0267323	0.0170111	0.0125408	0.0108304	0.0825588
0.06	2	0.00337251	0.00338664	0.00363287	0.0108371	0.0300297	0.0236513	0.0157313	0.0906415
0.06	3	0.00281752	0.00281947	0.00339354	0.00366922	0.0270837	0.0937431	0.0502808	0.183807
0.06	4	0.00239828	0.00241549	0.00287157	0.00362801	0.00399165	0.0724424	0.344875	0.432622
0.06	5	0.00196487	0.00201464	0.00250858	0.00308855	0.00392836	0.00479846	0.0784194	0.0967229
0.06	6	0.00172571	0.00175892	0.00211445	0.00256239	0.00329506	0.00492782	0.00550451	0.0218889

0.08	0	0.00253543	0.00469982	0.0212492	0.0145333	0.00813803	0.00661037	0.00713292	0.0648991
0.08	1	0.0017953	0.00183203	0.00447217	0.0173602	0.0137313	0.00853022	0.00723021	0.0549514
0.08	2	0.00142661	0.00141157	0.0015986	0.00993006	0.0295245	0.0211608	0.0137518	0.0788039
0.08	3	0.00113033	0.00112901	0.00144367	0.00171038	0.033632	0.180375	0.0957472	0.315168
0.08	4	0.000913529	0.000919916	0.00116847	0.0015466	0.00187603	0.0428013	0.378069	0.427294
0.08	5	0.000741476	0.000738437	0.000926465	0.00124981	0.00180812	0.00249339	0.0414285	0.0493862
0.08	6	0.000612035	0.000622467	0.000754036	0.000982306	0.00152128	0.00224556	0.0027595	0.00949718

0.1	0	0.00161019	0.00357407	0.0162096	0.0128755	0.00684938	0.00513762	0.00560849	0.0518648
0.1	1	0.00108408	0.00108398	0.00344781	0.0132165	0.0116402	0.00692838	0.00583025	0.0432312
0.1	2	0.000791368	0.000792358	0.000997491	0.0104329	0.0353746	0.029063	0.0155832	0.0930349
0.1	3	0.000587531	0.000589562	0.000812187	0.00104381	0.0251447	0.228991	0.114771	0.37194
0.1	4	0.000444176	0.00045038	0.000605778	0.00088959	0.0013763	0.0278435	0.370291	0.401901
0.1	5	0.000341182	0.000358459	0.000476218	0.000682854	0.00116405	0.00166479	0.0276839	0.0323714
0.1	6	0.000270282	0.000294716	0.000373275	0.000544365	0.00077913	0.00143035	0.00196521	0.00565733

0.12	0	0.00117098	0.003191	0.0139994	0.0130317	0.00660878	0.00409467	0.00421078	0.0463073
0.12	1	0.00072416	0.000727271	0.00299599	0.0120332	0.00956531	0.00647005	0.00480357	0.0373196
0.12	2	0.000497862	0.000491817	0.000683266	0.0115963	0.0453785	0.059045	0.0235074	0.1412
0.12	3	0.000354407	0.000357793	0.000526563	0.000763379	0.0178979	0.208106	0.153008	0.381014
0.12	4	0.000271639	0.000280557	0.000373439	0.000596144	0.000832433	0.0178371	0.351652	0.371843
0.12	5	0.000187498	0.000192165	0.0002992	0.000401683	0.000772404	0.0011253	0.0157388	0.018717
0.12	6	0.00012423	0.000120824	0.000210222	0.000328163	0.000562017	0.000923134	0.00132994	0.00359854

0.14	0	0.00075636	0.0024278	0.0104371	0.0106406	0.00507005	0.00279978	0.00257632	0.0347081
0.14	1	0.000448595	0.000441849	0.00245503	0.00958164	0.00650563	0.00501335	0.00329946	0.0277456
0.14	2	0.000290662	0.000299687	0.000392004	0.00791854	0.0578748	0.107049	0.0174743	0.191299
0.14	3	0.000209056	0.000213041	0.00030431	0.000439284	0.010759	0.135979	0.446499	0.594403
0.14	4	0.000125066	0.000136392	0.000212635	0.000359003	0.000524656	0.00910886	0.128713	0.13918
0.14	5	6.54788e-05	5.8855e-05	0.000140112	0.000248172	0.000416594	0.000673418	0.00894997	0.0105526
0.14	6	3.78924e-05	4.5133e-05	7.99027e-05	0.000158153	0.000362563	0.000573573	0.000854734	0.00211195

0.16	0	0.000364518	0.00134561	0.00534189	0.00523754	0.00248308	0.0012611	0.00103921	0.017073
0.16	1	0.000209059	0.000207191	0.00135007	0.00489606	0.00335352	0.00250345	0.00160528	0.0141246
0.16	2	0.000131976	0.000131574	0.000185281	0.00379956	0.0317112	0.0382451	0.0083094	0.0825142
0.16	3	8.40406e-05	8.88193e-05	0.000138862	0.000175905	0.00386613	0.0398006	0.777965	0.822119
0.16	4	3.48206e-05	3.68022e-05	9.59642e-05	0.000170528	0.000218141	0.00320666	0.0556579	0.0594208
0.16	5	1.53195e-05	1.49743e-05	4.96807e-05	0.000108857	0.000189264	0.000341118	0.00320542	0.00392464
0.16	6	8.9837e-06	8.562e-06	1.90297e-05	6.02203e-05	0.000139892	0.000246938	0.000340207	0.000823833

0.18	0	0.000237326	0.000977365	0.0033822	0.00308838	0.00167988	0.000845397	0.000526447	0.010737
0.18	1	0.000127157	0.000128379	0.000873561	0.00330316	0.00249407	0.00174408	0.00106649	0.00973689
0.18	2	7.28575e-05	7.5811e-05	0.000106686	0.00204773	0.0160474	0.0345309	0.00496751	0.0578488
0.18	3	3.93482e-05	3.48712e-05	7.87811e-05	0.000107406	0.00173522	0.0164032	0.881362	0.899761
0.18	4	1.10943e-05	1.17092e-05	4.07668e-05	8.89852e-05	0.000125733	0.00163786	0.017793	0.0197091
0.18	5	5.7908e-06	5.72859e-06	1.66934e-05	6.00451e-05	0.000114497	0.000170195	0.00135126	0.00172421
0.18	6	4.74258e-06	4.71346e-06	8.96649e-06	2.37033e-05	8.87965e-05	0.000154823	0.000197333	0.000483078

0.2	0	0.000809405	0.00364011	0.0115066	0.00983591	0.0061838	0.00289442	0.0013798	0.0362501
0.2	1	0.000404547	0.000400873	0.00312891	0.0112017	0.0101382	0.00622853	0.00347665	0.0349794
0.2	2	0.00022028	0.000207188	0.000332404	0.00538181	0.0472698	0.148124	0.0204731	0.222008
0.2	3	5.73968e-05	6.83802e-05	0.000233157	0.000293555	0.0046261	0.0347592	0.635877	0.675915
0.2	4	2.33117e-05	1.63437e-05	0.000102708	0.000270472	0.00032327	0.00361125	0.0195652	0.0239126
0.2	5	1.14742e-05	1.4141e-05	3.1096e-05	0.000154352	0.000332929	0.000446423	0.00445245	0.00544287
0.2	6	1.15249e-05	1.0468e-05	1.56104e-05	5.97922e-05	0.000279914	0.000440499	0.000673953	0.00149176

0.22	0	0.00178947	0.00875681	0.0254775	0.0205894	0.0144044	0.00627931	0.00228363	0.0795805
0.22	1	0.000817345	0.000815424	0.00719162	0.0270497	0.0254815	0.0154642	0.00787525	0.0846951
0.22	2	0.000376493	0.000362952	0.000633744	0.0101516	0.0567094	0.440097	0.047026	0.555357
0.22	3	6.25634e-05	5.63778e-05	0.000415168	0.000572782	0.00647189	0.0267719	0.202399	0.23675
