0.000000000	0.000000000	0.065860647	0.256633292	3.000000000	3.000000000
0.020000000	0.000000000	0.002038242	0.045146889	4.595249001	1.404750999
0.040000000	0.000000000	0.002950106	0.054314881	4.405130741	1.594869259
0.060000000	0.000000000	0.005492079	0.074108565	4.264882617	1.735117383
0.080000000	0.000000000	0.007875162	0.088742108	4.151962070	1.848037930
0.100000000	0.000000000	0.010069553	0.100347163	4.058079322	1.941920678
0.120000000	0.000000000	0.012131221	0.110141824	3.977960449	2.022039551
0.140000000	0.000000000	0.014101138	0.118748213	3.908138654	2.091861346
0.160000000	0.000000000	0.016005931	0.126514549	3.846281735	2.153718265
0.180000000	0.000000000	0.017862299	0.133649911	3.790765233	2.209234767
0.200000000	0.000000000	0.019680410	0.140286886	3.740417919	2.259582081
0.220000000	0.000000000	0.021466275	0.146513738	3.694369279	2.305630721
0.240000000	0.000000000	0.023223316	0.152391982	3.651955226	2.348044774
0.260000000	0.000000000	0.024953380	0.157966389	3.612657690	2.387342310
0.280000000	0.000000000	0.026657380	0.163270878	3.576064620	2.423935380
0.300000000	0.000000000	0.028335694	0.168332095	3.541842710	2.458157290
0.320000000	0.000000000	0.029988417	0.173171639	3.509718338	2.490281662
0.340000000	0.000000000	0.031615505	0.177807493	3.479463919	2.520536081
0.360000000	0.000000000	0.033216871	0.182254961	3.450887961	2.549112039
0.380000000	0.000000000	0.034792435	0.186527305	3.423827672	2.576172328
0.400000000	0.000000000	0.036342154	0.190636182	3.398143377	2.601856623
0.420000000	0.000000000	0.037866033	0.194591966	3.373714241	2.626285759
0.440000000	0.000000000	0.039364134	0.198403968	3.350434952	2.649565048
0.460000000	0.000000000	0.040836574	0.202080613	3.328213105	2.671786895
0.480000000	0.000000000	0.042283521	0.205629572	3.306967122	2.693032878
0.500000000	0.000000000	0.043705191	0.209057864	3.286624589	2.713375411
0.520000000	0.000000000	0.045101842	0.212371942	3.267120891	2.732879109
0.540000000	0.000000000	0.046473769	0.215577755	3.248398111	2.751601889
0.560000000	0.000000000	0.047821297	0.218680810	3.230404107	2.769595893
0.580000000	0.000000000	0.049144778	0.221686215	3.213091755	2.786908245
0.600000000	0.000000000	0.050444585	0.224598721	3.196418306	2.803581694
0.620000000	0.000000000	0.051721110	0.227422755	3.180344851	2.819655149
0.640000000	0.000000000	0.052974755	0.230162453	3.164835865	2.835164135
0.660000000	0.000000000	0.054205935	0.232821681	3.149858815	2.850141185
0.680000000	0.000000000	0.055415073	0.235404064	3.135383826	2.864616174
