0	0	0.0176581	0.0119723	0.0362688	0.0289206	0.0239991	0.0214108	0.021895	0.162125
0	1	0.0176581	0.0176581	0.0119723	0.0362688	0.0289206	0.0239991	0.0214108	0.157888
0	2	0.0176581	0.0176581	0.0176581	0.0119723	0.0362688	0.0289206	0.0239991	0.154135
0	3	0.0176581	0.0176581	0.0176581	0.0176581	0.0119723	0.0362688	0.0289206	0.147794
0	4	0.0176581	0.0176581	0.0176581	0.0176581	0.0176581	0.0119723	0.0362688	0.136531
0	5	0.0176581	0.0176581	0.0176581	0.0176581	0.0176581	0.0176581	0.0119723	0.117921
0	6	0.0176581	0.0176581	0.0176581	0.0176581	0.0176581	0.0176581	0.0176581	0.123607

0.02	0	0.018462	0.0127947	0.0392386	0.0295842	0.0234649	0.0201106	0.0202271	0.163882
0.02	1	0.0176515	0.0169327	0.0128939	0.0391661	0.029746	0.0237646	0.0204595	0.160614
0.02	2	0.0170122	0.0158831	0.0156463	0.0138269	0.04156	0.0313169	0.0248073	0.160053
0.02	3	0.0161123	0.0152654	0.0160743	0.0145821	0.015571	0.0446169	0.0347084	0.156931
0.02	4	0.0154671	0.0146842	0.015421	0.0162975	0.0140554	0.0178262	0.0510947	0.144846
0.02	5	0.0147315	0.0140017	0.0147071	0.0155679	0.0166574	0.0135603	0.0214269	0.110653
0.02	6	0.0141162	0.0133853	0.0140706	0.0147423	0.0159682	0.0173015	0.0134372	0.103021

0.04	0	0.0147581	0.0119538	0.0375534	0.0263116	0.0196372	0.0166962	0.0169574	0.143868
0.04	1	0.0136262	0.0120278	0.0117803	0.0364475	0.0264192	0.0202631	0.0172494	0.137813
0.04	2	0.012835	0.0105033	0.0104737	0.0144909	0.0409523	0.0306951	0.0234889	0.143439
0.04	3	0.0120039	0.00915242	0.0105226	0.00982248	0.0197975	0.0604537	0.0393507	0.161103
0.04	4	0.0111105	0.00822983	0.00949472	0.0112678	0.0102723	0.0389779	0.0984571	0.18781
0.04	5	0.0104673	0.00724755	0.00835625	0.00955287	0.0113877	0.0125328	0.0972085	0.156753
0.04	6	0.00987211	0.00651185	0.00733446	0.00833734	0.0105792	0.0133662	0.013212	0.0692131

0.06	0	0.00569644	0.00659651	0.0265594	0.0153422	0.010862	0.00925575	0.0100477	0.08436
0.06	1	0.00529062	0.00428278	0.00636538	0.022637	0.0151439	0.0111036	0.00979619	0.0746195
0.06	2	0.00482476	0.0034808	0.00377041	0.00939634	0.0283361	0.0199023	0.0141732	0.0838839
0.06	3	0.00439674	0.00296951	0.00354628	0.00362495	0.022159	0.0782364	0.0426014	0.157534
0.06	4	0.00410988	0.002483	0.00299809	0.00376884	0.00429449	0.0746376	0.377715	0.470007
0.06	5	0.00373624	0.00210859	0.0025882	0.00321455	0.00414766	0.0045594	0.0850001	0.105355
0.06	6	0.00344511	0.00183655	0.00207878	0.00260531	0.00351924	0.00523398	0.00552151	0.0242405

0.08	0	0.0022642	0.00325404	0.016121	0.0107956	0.00594704	0.00493552	0.00566741	0.0489848
0.08	1	0.00206387	0.00155556	0.00314551	0.0122512	0.00967169	0.00612402	0.00532841	0.0401403
0.08	2	0.0018847	0.00122171	0.00132099	0.00667902	0.0215913	0.0159762	0.00940188	0.0580758
0.08	3	0.00171873	0.000965342	0.00125672	0.00134431	0.0241721	0.20318	0.0798884	0.312526
0.08	4	0.00153053	0.000754206	0.000969801	0.00130155	0.00166706	0.0349679	0.446422	0.487613
0.08	5	0.00139743	0.000608916	0.000799494	0.00106763	0.00159275	0.00201361	0.0362609	0.0437407
0.08	6	0.00132157	0.000488998	0.000612401	0.00082885	0.00131373	0.00204021	0.00231352	0.00891928

0.1	0	0.00139082	0.00237957	0.0113625	0.00887971	0.00475653	0.00372397	0.00428752	0.0367806
0.1	1	0.00125725	0.000906019	0.00230095	0.0097283	0.00788508	0.00498763	0.00406073	0.031126
0.1	2	0.00113613	0.000635633	0.000774486	0.00715886	0.0264595	0.0233634	0.0104771	0.0700052
0.1	3	0.00101775	0.000470823	0.000674311	0.000825692	0.0214667	0.226457	0.0822073	0.333119
0.1	4	0.000910844	0.000361013	0.000482632	0.000759357	0.00103877	0.0210459	0.469576	0.494175
0.1	5	0.000814669	0.000278163	0.00037563	0.000542937	0.000936036	0.00125281	0.0257577	0.0299579
0.1	6	0.000760943	0.000212181	0.000307533	0.000436383	0.000682093	0.00112115	0.00131582	0.00483611

0.12	0	0.00118061	0.00238362	0.0113401	0.0109466	0.00544448	0.00337734	0.00373469	0.0384075
