0.0001	0	0.0397189	0.0398232	0.040141	0.0407385	0.0422123	0.202634
0.0001	1	0.0397281	0.0397157	0.039822	0.0401617	0.0408711	0.200299
0.0001	2	0.0397353	0.0397125	0.0397398	0.0398944	0.0402893	0.199371
0.0001	3	0.0397373	0.0397149	0.0397247	0.0397833	0.0399734	0.198933
0.0001	4	0.0397386	0.0397214	0.0397247	0.0397505	0.0398276	0.198763

0.0002	0	0.0394313	0.0396407	0.0402796	0.0414893	0.0445204	0.205361
0.0002	1	0.0394496	0.0394252	0.0396386	0.0403202	0.0417583	0.200592
0.0002	2	0.0394641	0.039419	0.0394734	0.0397831	0.0405769	0.198716
0.0002	3	0.0394681	0.0394238	0.0394432	0.03956	0.0399411	0.197836
0.0002	4	0.0394708	0.0394369	0.0394434	0.0394945	0.0396485	0.197494

0.0003	0	0.0391372	0.0394525	0.0404157	0.0422527	0.0469251	0.208183
0.0003	1	0.0391647	0.0391285	0.0394497	0.0404754	0.0426619	0.20088
0.0003	2	0.0391864	0.0391194	0.0392007	0.039666	0.0408625	0.198035
0.0003	3	0.0391925	0.0391267	0.0391556	0.0393302	0.039903	0.196708
0.0003	4	0.0391967	0.0391465	0.039156	0.0392321	0.0394625	0.196194

0.0004	0	0.0388366	0.0392584	0.040549	0.0430289	0.0494267	0.2111
0.0004	1	0.0388733	0.0388256	0.0392553	0.040627	0.0435821	0.201163
0.0004	2	0.0389022	0.0388138	0.0389217	0.039543	0.0411461	0.197327
0.0004	3	0.0389105	0.0388237	0.0388619	0.0390936	0.0398589	0.195549
0.0004	4	0.0389162	0.0388501	0.0388626	0.0389631	0.0392697	0.194862

0.0005	0	0.0385297	0.0390585	0.0406796	0.0438183	0.0520253	0.214111
0.0005	1	0.0385755	0.0385165	0.0390553	0.040775	0.0445192	0.201441
0.0005	2	0.0386116	0.0385022	0.0386365	0.0394139	0.0414273	0.196591
0.0005	3	0.0386221	0.0385148	0.038562	0.0388504	0.0398086	0.194358
0.0005	4	0.0386293	0.0385477	0.0385631	0.0386877	0.0390699	0.193498

0.0006	0	0.0382164	0.0388527	0.0408071	0.0446213	0.0547205	0.217218
0.0006	1	0.0382713	0.0382014	0.0388496	0.0409191	0.0454735	0.201715
0.0006	2	0.0383147	0.0381846	0.038345	0.0392786	0.0417059	0.195829
0.0006	3	0.0383274	0.0382	0.0382561	0.0386005	0.039752	0.193136
0.0006	4	0.0383362	0.0382395	0.0382575	0.0384058	0.0388632	0.192102

0.0007	0	0.037897	0.038641	0.0409316	0.0454381	0.0575111	0.220419
0.0007	1	0.0379609	0.0378803	0.0386381	0.0410591	0.0464453	0.201984
0.0007	2	0.0380115	0.0378613	0.0380474	0.0391371	0.0419819	0.195039
0.0007	3	0.0380265	0.0378794	0.0379442	0.0383439	0.039689	0.191883
0.0007	4	0.0380369	0.0379254	0.037946	0.0381175	0.0386494	0.190675

0.0008	0	0.0375715	0.0384234	0.0410529	0.0462692	0.0603957	0.223713
0.0008	1	0.0376444	0.0375534	0.0384209	0.041195	0.047435	0.202249
0.0008	2	0.0377021	0.0375322	0.0377437	0.0389893	0.0422549	0.194222
0.0008	3	0.0377195	0.037553	0.0376263	0.0380807	0.0396194	0.190599
0.0008	4	0.0377316	0.0376056	0.0376287	0.0378228	0.0384286	0.189217

0.0009	0	0.0372402	0.0382	0.041171	0.0471149	0.0633722	0.227098
0.0009	1	0.037322	0.0372208	0.0381979	0.0413266	0.0484428	0.20251
0.0009	2	0.0373868	0.0371975	0.037434	0.0388352	0.0425248	0.193378
0.0009	3	0.0374065	0.0372212	0.0373027	0.037811	0.0395432	0.189285
0.0009	4	0.0374202	0.0372802	0.0373056	0.037522	0.0382008	0.187729

0.001	0	0.0369033	0.0379707	0.0412857	0.0479756	0.0664377	0.230573
