0.0001	0	0.0397379	0.0398055	0.0401404	0.0408022	0.0422847	0.202771
0.0001	1	0.0397442	0.0397336	0.0398148	0.040166	0.0409365	0.200395
0.0001	2	0.0397432	0.0397462	0.0397295	0.0398307	0.0402313	0.199281
0.0001	3	0.0397436	0.039741	0.0397468	0.0397351	0.0398653	0.198832
0.0001	4	0.0397437	0.0397439	0.0397392	0.0397475	0.0397471	0.198721

0.0002	0	0.0394684	0.0396052	0.0402785	0.0416187	0.0446719	0.205643
0.0002	1	0.0394812	0.0394603	0.0396241	0.0403289	0.0418914	0.200786
0.0002	2	0.0394792	0.0394853	0.0394524	0.039656	0.04046	0.198533
0.0002	3	0.0394801	0.0394748	0.0394867	0.0394638	0.039725	0.19763
0.0002	4	0.0394801	0.0394806	0.0394714	0.0394883	0.0394878	0.197408

0.0003	0	0.0391916	0.0393991	0.040414	0.0424497	0.0471626	0.208617
0.0003	1	0.0392109	0.03918	0.0394278	0.0404884	0.0428651	0.201172
0.0003	2	0.039208	0.0392173	0.0391685	0.0394757	0.0406861	0.197756
0.0003	3	0.0392093	0.0392014	0.0392196	0.039186	0.039579	0.196395
0.0003	4	0.0392094	0.0392102	0.0391964	0.0392222	0.0392219	0.19606

0.0004	0	0.0389075	0.039187	0.0405468	0.0432957	0.0497574	0.211694
0.0004	1	0.0389333	0.0388927	0.0392256	0.0406442	0.0438578	0.201554
0.0004	2	0.0389295	0.0389421	0.038878	0.0392897	0.0409092	0.196949
0.0004	3	0.0389313	0.0389209	0.0389455	0.0389016	0.0394272	0.195126
0.0004	4	0.0389314	0.0389325	0.0389143	0.0389493	0.0389495	0.194677

0.0005	0	0.0386161	0.0389689	0.0406767	0.0441569	0.0524563	0.214875
0.0005	1	0.0386485	0.0385984	0.0390176	0.0407963	0.0448698	0.201931
0.0005	2	0.0386438	0.0386598	0.0385808	0.0390978	0.0411292	0.196111
0.0005	3	0.0386461	0.0386332	0.0386644	0.0386107	0.0392694	0.193824
0.0005	4	0.0386462	0.0386476	0.0386251	0.0386695	0.0386705	0.193259

0.0006	0	0.0383176	0.0387448	0.0408037	0.0450337	0.0552588	0.218159
0.0006	1	0.0383566	0.0382973	0.0388037	0.0409445	0.0459016	0.202304
0.0006	2	0.038351	0.0383705	0.038277	0.0388999	0.0413458	0.195244
0.0006	3	0.0383537	0.0383385	0.0383764	0.0383132	0.0391055	0.192487
0.0006	4	0.0383539	0.0383556	0.038329	0.0383828	0.0383849	0.191806

0.0007	0	0.0380119	0.0385147	0.0409276	0.0459265	0.058164	0.221545
0.0007	1	0.0380576	0.0379893	0.0385838	0.0410885	0.0469533	0.202672
0.0007	2	0.0380512	0.0380741	0.0379666	0.038696	0.0415589	0.194347
0.0007	3	0.0380543	0.0380367	0.0380814	0.0380092	0.0389353	0.191117
0.0007	4	0.0380546	0.0380566	0.0380258	0.0380893	0.0380928	0.190319

0.0008	0	0.0376993	0.0382785	0.0410483	0.0468356	0.0611702	0.225032
0.0008	1	0.0377516	0.0376746	0.0383579	0.0412281	0.0480253	0.203038
0.0008	2	0.0377444	0.0377709	0.0376496	0.0384859	0.0417683	0.193419
0.0008	3	0.037748	0.037728	0.0377797	0.0376988	0.0387589	0.189713
0.0008	4	0.0377483	0.0377506	0.0377159	0.0377891	0.0377941	0.188798

0.0009	0	0.03738	0.0380363	0.0411657	0.0477615	0.0642752	0.228619
0.0009	1	0.0374388	0.0373534	0.0381259	0.0413634	0.0491179	0.203399
0.0009	2	0.0374308	0.0374609	0.0373263	0.0382698	0.0419737	0.192461
0.0009	3	0.0374349	0.0374126	0.0374712	0.037382	0.0385762	0.188277
0.0009	4	0.0374352	0.0374379	0.0373992	0.0374823	0.037489	0.187244

0.001	0	0.037054	0.0377882	0.0412797	0.0487045	0.0674758	0.232302
0.001	1	0.0371194	0.0370257	0.037888	0.041494	0.0502315	0.203759
